program_id,code,error_id_1,error_id_2,error_class_id
prog04555,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 
  4 int main() {
  5 	int n1=0, n2=0, a1[19], a2[19], flag=0;
  6 	
  7 	scanf(""%d "", &n1);
  8 	for(int i=0; i<n1; i++)
  9 	{
 10 	    scanf(""%d"", &a1[i]);
 11 	}
 12 	
 13 	scanf(""%d "", &n2);
 14 	for(int i=0; i<n2; i++)
 15 	{
 16 	    scanf(""%d"", &a2[i]);
 17 	}
 18 	
 19 	for(int i=0; i<n1; i++)
 20 	{
 21 	    for(int j=0; j<n1-i; j++)
 22 	    {
 23 	        if(a1[j]>a1[j+1])
 24 	        {
 25 	            int temp = a1[j];
 26 	            a1[j] = a1[j+1];
 27 	            a1[j+1] = temp;
 28 	        }
 29 	    }
 30 	}
 31 
 32     int j=0;
 33 	for(int i=0; i<n1; i++)
 34 	{
 35 	    for(j=0; j<n2; j++)
 36 	    {
 37 	        if(a1[i]==a2[j])
 38 	        {
 39 	            break;
 40 	        }
 41 	        else if(j==(n2-1))
 42 	        {
 43 	            flag=1;
 44 	        }
 45 	    }
 46 	}
 47 	printf(""%d"", A[j]);
 48 	
 49 	return 0;
 50 }",ID,NoDef,0
prog18211,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 
  4 int main() {
  5 	// Fill this area with your code.
  6 	int n1,n2,i,j,k,p,q,min=o;
  7 	int a1[30];
  8 	int a2[30];
  9 	scanf(""%d\n"",&n1);
 10 	for(i=0;i<n1;i=i+1)
 11 	{
 12 	    scanf(""%d\n"",&a1[i]);
 13 	}
 14 	scanf(""%d\n"",&n2);
 15 	for(i=0;i<n2;i=i+1)
 16 	{
 17 	    scanf(""%d"",&a2[i]);
 18 	}
 19 		for(j=0;j<n1;j=j+1)
 20 	{
 21 	    for(k=j;k<n1;k=k+1)
 22 	    {
 23 	        if(a1[k]<a1[j])
 24 	        {
 25 	            min=a1[j];
 26 	            a1[j]=a1[k];
 27 	            a1[k]=min;
 28 	        }
 29 	    }
 30 	}
 31 	for(p=0;p<n1;p=p+1)
 32 	{
 33 	    for(q=0;q<n2;q=q+1)
 34 	    {
 35 	        if(a1[p]==a2[q])
 36 	        {
 37 	            printf(""%d"",a1[p]);
 38 	            break;
 39 	        }
 40 	    }
 41 	}
 42 	return 0;
 43 }",ID,NoDef,0
prog43644,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 
  4 int main() {
  5 	//to take input
  6 	int a,b,i,j,k,p,q,c1,ch,count;
  7 	scanf(""%d\n"",&a);
  8 	int	arr1[a];
  9 	for(i=0;i<a;i++){
 10 	    scanf(""%d\n"",&arr1[i]);
 11 	}
 12 	scanf(""%d\n"",&b);
 13 	int arr2[b];
 14     for(j=0;j<b;j++){
 15         scanf(""%d\n"",&arr2[j]);
 16     }
 17     
 18     //for output
 19     count=0;
 20     int arr3[count];
 21     for(p=0;p<a;p++){
 22         
 23         for(q=0;q<b;q++){
 24             if(arr2[q]=arr1[p+q]){
 25                 ch=arr2[q];
 26                 count=count+1;
 27             
 28             }
 29             arr3[count]=arr1[p]-ch;
 30         }
 31     }
 32     if(arr[count]=0)
 33     printf(""NO"");
 34     c1=arr1[0];
 35     for(k=0;k<count;k++){
 36         if(c1>arr1[k])
 37         c1=arr1[k];
 38         
 39     }
 40     printf(""%d"",c1);
 41     
 42 	return 0;
 43 }",ID,NoDef,0
prog20213,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 
  4 int main() {
  5     int n1,n2,a[20],b[20],i,j,c,x,t;
  6     c=0;
  7     scanf(""%d"",&n1);
  8     for(i=0;i<n1;i++)
  9     {
 10         scanf(""%d"",&a[n1]);
 11     }
 12     scanf(""%d"",&n2);
 13     for(j=0;j<n2;j++)
 14     {
 15         scanf(""%d"",&b[n2]);
 16     }
 17     for(i=0;i<n1;i++)
 18     {
 19         for(x=i;x<n1;x++)
 20         {
 21             if (a[i]>a[x])
 22             {
 23                 t=a[i];
 24                 a[i]=a[x];
 25                 a[x]=t;
 26             }
 27         }
 28     }
 29     for(i=0;i<n;i++)printf(""%d \n"",a[i]);
 30     for(i=0;i<n1;i++)
 31     {
 32         c=0;
 33         for(j=0;j<n2;j++)
 34         {
 35             if(a[i]!=b[j])
 36             {c++;}
 37             else
 38             break;
 39         }
 40         
 41     if(c==n2)
 42     {
 43         printf(""%d"",a[i]);   
 44         break;
 45     }
 46     else
 47     {
 48         printf(""NO"");
 49         break;
 50     }
 51     }
 52     return 0;
 53 }",ID,NoDef,0
prog48953,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 
  4 int main() {
  5 	// Fill this area with your code.
  6 	int n1,n2;int i,j,f=0;
  7 	scanf(""%d"",&n1);int a[n1];
  8 	for(i=0;i<n1;i++)
  9 	scanf(""%d"",&a[i]);
 10 	scanf(""%d"",&n2);int b[n2];
 11 	for(i=0;i<n2;i++)
 12 	scanf(""%d"",&b[i]);
 13 	int t=0;
 14 	for(i=0;i<n1;i++)
 15 	{
 16 	    for(j=i;j<n1;j++)
 17 	    {
 18 	        if(a[j]>[j+1])
 19 	        {
 20 	            t=a[j];a[j]=a[j+1];a[j+1]=t;
 21 	        }
 22 	    }
 23 	}
 24 	for(i=0;i<n1;i++)
 25 	{
 26 	    for(j=0;j<n2;j++)
 27 	    {
 28 	        if(a[i]==b[j])
 29 	        f=1;
 30 	    }
 31 	    if (f==1)
 32 	    break;
 33 	}
 34 	if(f==0)
 35 	printf(""NO"");
 36 	else
 37 	printf(""%d"",a[i]);
 38 	
 39 	return 0;
 40 }",op,DataLost,5
prog17954,"  1 #include <stdio.h>
  2 
  3 int main()
  4 {
  5    //Fill this area with your code.
  6     int a[100000];
  7     int N,k,i,j,temp;
  8     scanf(""%d%d"",&N,&k);
  9     for(i=0;i<N;i++)
 10     {
 11         scanf(""%d"",&a[i]);
 12     }
 13     for(i=0;i<n;i++)
 14     {
 15         for(j=i+1;j<n;j++)
 16         {
 17             if(a[j]>a[i])
 18             {
 19                 temp=a[i];
 20                 a[i]=a[j];
 21                 a[j]=temp;
 22             }
 23         }
 24     }
 25     printf(""%d"",a[k-1]);
 26     return 0;
 27 }",ID,NoDef,0
prog42290,"  1 #include <stdio.h>
  2 int max(int a[],int n){
  3     int i,d;
  4     d=a[0]
  5     for(i=0;i<n;i++){
  6         if(d<a[i]){
  7             d=a[i];
  8         }
  9     }
 10     return d;
 11 }
 12 int main()
 13 {
 14    int n,k,i,count=0,min,d;
 15    scanf(""%d %d"",&n,&k);
 16    int a[n];
 17    for(i=0;i<n;i++){
 18        scanf(""%d"",&a[i]);
 19    }
 20    min=a[0];
 21    for(i=0;i<n;i++){
 22        if(a[i]<a[0]){
 23            min=a[i];
 24        }
 25    }
 26    for(i=1;i<k;i++){
 27        max(a,n);
 28        d=min;
 29        count++;
 30        if(count!=k){
 31            max(a,n);
 32        }
 33        else{
 34            printf(""%d"",max);
 35        }
 36    }
 37      
 38     return 0;
 39 }",Bound,Lost,1
prog36758,"  1 #include <stdio.h>
  2 
  3 int main()
  4 {
  5    int n,k,i,j;
  6    scanf(""%d%d"",&n,&k);
  7    int a[n];
  8    for(i=0;i<n;i++)
  9    {
 10        scanf(""%d"",&a[i]);
 11    }
 12    for(i=0;i<n;i++)
 13    {
 14        for(j=i;j<n;j++)
 15        {
 16            if(a[j]>a[i])
 17            {
 18                t=a[i];
 19                a[i]=a[j];
 20                a[j]=t;
 21            }
 22        }
 23    }
 24    for(i=0;i<n;i++)
 25    {
 26        printf(""%d"",a[i]);
 27    }
 28     
 29     //printf(""%d"",a[k-1]);
 30     
 31     
 32     
 33     
 34     
 35     
 36     return 0;
 37 }",ID,NoDef,0
prog41522,"  1 #include <stdio.h>
  2 
  3 int main()
  4 {
  5     int N,K,a;
  6     scanf(""%d %d"",&N,&K);
  7     
  8     int ar[N];
  9     for(int i=0;i<N;i++)
 10     scanf(""%d"",&ar[i]);
 11     
 12     for (int i=0;i<N;i++)
 13     {
 14         for (int j=i+1;j<N;j++)
 15         {
 16             if (number[i]<number[j])
 17             {
 18                 a=number[i];
 19                 number[i]=number[j];
 20                 number[j]=a;
 21             }
 22         }
 23     }
 24     printf(""%d"",ar[K-1]);
 25     return 0;
 26 }",ID,NoDef,0
prog45652,"  1 #include <stdio.h>
  2 
  3 int main()
  4 {
  5    int i,n,k,j,b;
  6    long int a[100000];
  7    scanf(""%d %d"",&n,&k);
  8    for(i=0;i<n;i++) 
  9        scanf(""%ld"",&a[i]);
 10    
 11    for(i=0;i<n;i++) {
 12        for(j=i+1;j<n;j++) {
 13            if(a[i]<a[j]) {
 14            b=a[j];
 15            a[j]=a[i];
 16            a[i]=b;
 17            }
 18        }
 19     }
 20     for(i=0;i<n;i++) {
 21     printf(""%ld"",a[]);
 22     }
 23     return 0;
 24 }",op,DataLost,5
prog58040,"  1 #include <stdio.h>
  2 
  3 int main()
  4 {
  5 int n , k, i, j, temp=0, max=0;
  6 scanf(""%d %d"", &n, &k);//taking the numbers.
  7 int a[n];
  8 for(i = 0; i < n; i++)
  9  scanf(""%d"", &a[i]);//taking the array of numbers.
 10 for(i = 0; i < n; ++)
 11 {
 12     max=i;
 13     for(j = i+1; j < n; j++)
 14     {
 15         if( a[j] < a[max]) max =  j;//finding the minimum number occuring in array.
 16     }
 17     temp = a[i];
 18     a[i] = a[max];//swaping with first number of array. 
 19     a[max] = temp;
 20 }//arranging the required array in acesnding order.
 21 //the largest kth number will be n-k number in ascending order of the context of array.
 22 
 23 printf(""%d"",a[n-k]);
 24     return 0;
 25 }",op,DataLost,5
prog18911,"  1 #include <stdio.h>
  2 
  3 int N,K;
  4 
  5 void sort(int arr[])
  6 {
  7     for(int i=0;i<N;i++)
  8     {
  9         int max=arr[i];
 10         int n=i;
 11         for(int j=i;j<N;j++)
 12         {
 13             if(arr[j]>max)
 14             {
 15                 max=arr[j];
 16                 n=j;
 17             }
 18         }
 19         int tmp=arr[i];
 20         arr[i]=max;
 21         arr[j]=tmp;
 22     }
 23     
 24 }
 25 
 26 int main()
 27 {
 28     scanf(""%d %d\n"",&N,&K);
 29     int a[N];
 30     for(int i=0;i<N;i++)
 31     {
 32         scanf(""%d"",&a[i]);
 33     }
 34     
 35     sort(a);
 36     printf(""%d"",a[K-1]);
 37    
 38     
 39     return 0;
 40 }",ID,NoDef,0
prog42904,"  1 #include <stdio.h>
  2 
  3 int main()
  4 {
  5     int i,j,x,k,n,temp,arr[100000];
  6     scanf(""%d"",&n);
  7     scanf(""%d"",&k);
  8     for(i=0;i<n;i++)
  9     {
 10         scanf(""%d"",&arr[i]);
 11     }
 12     for(i=0;i<n;i++)
 13     {
 14         for(j=i+1;j<n;j++)
 15         {
 16             if(arr[j]<arr[i])
 17             x=arr[i];
 18             arr[i]=arr[j];
 19             arr[j]=x;
 20         }
 21     }
 22     for(i=0;i<n/2;i++)
 23     {
 24         for(j=n-1-1;j>0;j--)
 25         {
 26             
 27             temp=arr[j];
 28             arr[j]=arr[i];
 29             arr[i]=temp;
 30     }
 31     printf(""%d"",arr[k]);
 32     return 0;
 33 }",Bound,NotMatch,3
prog45362,"  1 #include <stdio.h>
  2 
  3 int chair[100000] = {0};
  4 
  5 int large(int st, int n, int size) {
  6     int largest = 0;
  7     int large_pos = 0;
  8     int i = 0;
  9     for (i = 0; i < size; i++) {
 10         if (chair[i] > largest) && (chair[i] <= st) {
 11             largest = chair[i];
 12             large_pos = i;
 13         }
 14     }
 15     if (n == 0) {
 16         return largest;
 17     } else {
 18         large(largest, n - 1, size);
 19     }
 20 }
 21 
 22 int main()
 23 {
 24     chair[0] = 5;
 25     chair[1] = 3;
 26     chair[2] = 10;
 27     chair[3] = 7;
 28     chair[4] = 6;
 29     int l = large(99, 3, 5);
 30     printf(""%d"", l);
 31     return 0;
 32 }",KeyWord,WrongUsage,8
prog18966,"  1 #include <stdio.h>
  2 /*void qck_sort(int arr[],int x){
  3     if(n>1){
  4     int p,j;
  5     p=arr[0];
  6     for(j=1;j<n;j++){
  7         if(p>arr[j]){
  8         temp=a[j];
  9         a[j-1]=temp;
 10         a[j]=p;
 11         }
 12     }
 13   }
 14   qck_sort()
 15 }*/
 16 int main()
 17 {
 18    int n,k,i,temp;
 19    scanf(""%d %d\n"",&n,&k);
 20    long int a[n];
 21    for(i=0;i<n;i++){
 22        scanf(""%ld "",&a[i]);
 23    }
 24    //qck_sort(a,n);
 25     for(i=0;i<k;i++){
 26         for(j=i+1;j<n;j++){
 27         if(a[i]>a[j]){
 28             temp=a[j];
 29             a[j]=a[i];
 30             a[i]=temp;
 31             i++;
 32             }
 33         }
 34    }
 35    for(i=0;i<n;i++) printf(""%d "",a[i]);
 36    printf(""\n%ld"",a[k]);
 37    return 0;
 38 }",ID,NoDef,0
prog17255,"  1 #include <stdio.h>
  2 
  3 int main()
  4 {
  5    int n,k,h[100],i,a;
  6    scanf(""%d %d "",&n,&k);
  7    for(i=0;i<n;i++)
  8    {
  9        scanf(""%d "",&h[i]);
 10    }
 11    for(i=0;i<n;i++)
 12    {
 13        if(h[i]<h[i+1])
 14        {
 15            h[i]==a;
 16            a=h[i+1];
 17            h[i+1]=h[i];
 18        }
 19    }
 20    for(i=0;i<n;i++)
 21    printf(""%d\n"",h[i])
 22     
 23     return 0;
 24 }",Bound,Lost,1
prog26365,"  1 #include <stdio.h>
  2 void sort(int a[],int n);
  3 int main()
  4 {
  5    //Fill this area with your code.
  6    int n,k;
  7    scanf(""%d %d"",&n,&k);
  8    int a[n];
  9    for(int i=0;i<n;i++)
 10        scanf(""%d"",&a[i]);
 11     sort(a,n);
 12     for(int i=0;i<n;i++)
 13     printf(""%d"",a[i]);
 14     return 0;
 15 }
 16 void sort(int a[],int n)
 17 {
 18     for(int i=0;i<n;i++)
 19     {
 20         for(int j=i+1;j<;j++)
 21         {
 22             if(a[i]>a[j])
 23             {
 24                 int t=a[i];
 25                 a[i]=a[j];
 26                 a[j]=t;
 27             }
 28         }
 29     }
 30 }",op,DataLost,5
prog55707,"  1 #include <stdio.h>
  2 void(int a[10000],int a[i],int a[j])
  3 {
  4     int temp=0;
  5     temp=a[i];
  6     a[i]=a[j];
  7     a[j]=a[i];
  8     return ;
  9 }
 10 
 11 int main()
 12 {
 13    int n,k,i,j;
 14    int a[100000];
 15    scanf(""%d %d"",&n,&k);
 16    for(i=0;i<n;i++)
 17    scanf(""%d"",&a[i]);
 18    for(i=0;i<n;i++)
 19    {
 20        for(j=i+1;j<n;j++)
 21        {
 22            if(a[j]>a[i])
 23            swap(a,a[i],a[j]);
 24        }
 25    }
 26    printf(""%d"",a[k-1]);
 27     
 28     return 0;
 29 }",ID,WrongUsage,11
prog35349,"  1 #include<stdio.h>
  2 
  3 int main()
  4 {
  5     int n,temp;
  6     scanf(""%d"",&n);
  7     int i,j,a[n];
  8     for ( i=0 ; i<n ; i++ )
  9     scanf(""%d"",&a[i]);
 10     
 11     for ( i=0 ; i<n ; i++)
 12         {
 13             for (j=0 ; j<n-1-i ; j++)
 14             {
 15                 if (a[j] > a[j+1])
 16                 {
 17                     temp=a[j];
 18                     a[j]=a[j+1];
 19                     a[j+1]=temp;
 20                 }
 21             }
 22         }    
 23     
 24     printf(""%d"",a[n-k-1]);
 25     
 26     
 27     return 0;
 28 }",ID,NoDef,0
prog14622,"  1 #include <stdio.h>
  2 
  3 int main()
  4 {
  5    //Fill this area with your code.
  6     int N,K,t;
  7     scanf(""%d%d"",&N,&K);
  8     int a[n];
  9     for(int i=0;i<N;i++){
 10         for(int j=0;j<N;j++){
 11             if(a[j+1]<a[j]){
 12                 t=a[j+1];
 13                 a[j+1]=a[j];
 14                 a[j]=t;
 15             }
 16         }
 17     }
 18     return 0;
 19 }",ID,NoDef,0
prog09367,"  1 #include <stdio.h>
  2 void sort(int num[],int n,int s)
  3 {
  4     if(s==n-1)
  5     return;
  6     int max=0;max_i;
  7     for(int i=s;i<n;i++)
  8     {
  9         if(num[i]>max)
 10         max_i=i;
 11     }
 12     //swap
 13     int null;
 14     null=num[max_i];
 15     num[max_i]=num[s];
 16     num[s]=null;
 17     sort(num,n,s+1);
 18     
 19 }
 20 
 21 int main()
 22 {
 23    int n,k;
 24    scanf(""%d %d\n"",&n,&k);
 25    int num[n];
 26    for(int i=0;i<n;i++)
 27    sacnf(""%d "",&num[i]);
 28    sort(num,n,0);
 29    printf(""%d"",num[k-1]);
 30     
 31     return 0;
 32 }",ID,NoDef,0
prog11697,"  1 #include <stdio.h>
  2 
  3 int main()
  4 {
  5    int n, k;
  6    int temp, swaps = 0;
  7    
  8    scanf(""%d"", &n);
  9    scanf(""%d"", &k);
 10    
 11    int arr[n];
 12    
 13    for(i=0;i<n;i++)
 14         scanf(""%d"", &arr[i]);
 15     while(swaps!=0)
 16     {
 17         swaps = 0;
 18         for(i=0;i<n;i++)
 19         {
 20             if(arr[i]<arr[i+1])
 21             {
 22                 temp = arr[i];
 23                 arr[i] = arr[i+1];
 24                 arr[i+1] = temp;
 25                 swaps++;
 26             }
 27         }
 28     }
 29     
 30     printf(""%d"", arr[k]);
 31     
 32     return 0;
 33 }",ID,NoDef,0
prog50388,"  1 #include <stdio.h>
  2 
  3 int main()
  4 {
  5     int n,k,i,j;
  6     scanf(""%d %d\n"",&n,&k);
  7     int a[n];
  8     for(i=0;i<n;i++)
  9     scanf(""%d "",&a[i]);
 10     
 11     for(i=0;i<n;i++)
 12     {
 13         for(j=i+1;j<n;j++)
 14         {
 15             if(a[i]>a[j])
 16             {
 17                 temp=a[i];
 18                 a[i]=a[j];
 19                 a[j]=temp;
 20             }
 21         }
 22         printf(""%d "",a[i]);
 23     }
 24    //Fill this area with your code.
 25     
 26     return 0;
 27 }",ID,NoDef,0
prog01670,"  1 #include <stdio.h>
  2 void swap(int x,int y)//function that interchange the values of two integers
  3 {
  4     int t;
  5     t=x;
  6     x=y;
  7     y=t;
  8 }
  9 int fn(int a[],int n,int k)//function returns kth largest chair
 10 {
 11     int i,j,cnt=0,max,p=;
 12     int b[n];
 13     for(i=0;i<n;i++)
 14     {
 15         for(j=0;j<n;j++)
 16         {
 17             if(a[i]>=a[j])
 18             cnt++;
 19         }
 20         if(cnt==n)
 21         {
 22             max=a[i];//first find the max  of array then swap it with first element
 23             swap(a[i],a[0]);
 24             b[p]=a[i];
 25             p++;
 26         }
 27     }
 28     for(i=0;i<n;i++)
 29     printf(""%d "",b[i]);
 30     
 31     return a[k-1];
 32 }
 33 
 34 int main()
 35 {
 36     int n,k,j,ans;
 37     scanf(""%d %d\n"",&n,&k);
 38     int a[n];
 39     for(j=0;j<n;j++)
 40     scanf(""%d "",&a[j]);
 41     ans=fn(a,n,k);
 42     printf(""%d"",ans);//prints the kth largest size chair
 43     
 44     return 0;
 45 }",op,DataLost,5
prog45693,"  1 #include <stdio.h>
  2 
  3 int main()
  4 {
  5     int n,k,i,j,a[10000000],b[10000],x,temp;
  6     scanf(""%d"",&n);
  7     scanf(""%d\n"",&k);
  8     for(i=0;i<n;i++)
  9     {
 10         scanf(""%d"",&a[i]);
 11     }
 12     for(i=0;i<n;i++)
 13     {
 14     
 15             for(j=i+1;j<n;j++)
 16             {
 17                 if(a[j]>a[min])
 18                 {
 19                     temp=a[i];
 20                     a[i]=a[min];
 21                     a[min]=temp;
 22                 }
 23             }
 24         
 25     }
 26     x=a[k];
 27     printf(""%d"",x);
 28    //Fill this area with your code.
 29     
 30     return 0;
 31 }",ID,NoDef,0
prog50654,"  1 #include <stdio.h>
  2 
  3 int main()
  4 {
  5     int n,k;
  6     scanf(""%d %d"",&n,&k);
  7     int a[n];
  8     for(int i=0;i<n;i++)
  9     scanf(""%d"",&a[i]);
 10     int max=a[0];
 11     for(int i=1;i<=k;i++)
 12     {
 13         max=a[0];
 14         for(int j=0;j<n;j++)
 15         {
 16             if(a[j]>max)
 17             {
 18                 temp=max;
 19                 max=a[j];
 20                 a[0]=max;
 21                 a[j]=temp;
 22             }
 23         }
 24         a[0]=0;
 25     }
 26     printf(""%d"",max);
 27     return 0;
 28 }",ID,NoDef,0
prog54723,"  1 #include <stdio.h>
  2 
  3 int main()
  4 {
  5    int n,k,temp,i,j;
  6    scanf(""%d %d"",&n,&k);
  7    int a[n];
  8    for(i=0;i<n;i++)
  9    {
 10        scanf(""%d "",&a[i]);
 11    }
 12    for(i=0;i<n;i++)
 13    {
 14        for(j=i+1;j<n;j++)
 15        {
 16             if(a[j]>a[i])
 17             {
 18                 temp=a[i];
 19                 a[i]=a[j];
 20                 a[j]=temp;
 21             }
 22        }
 23    }
 24    result =a[k-1];
 25    printf(""%d"",result);
 26     
 27     return 0;
 28 }",ID,NoDef,0
prog35270,"  1 #include <stdio.h>
  2 
  3 int main()
  4 {
  5     int a[100000];
  6     int n,k,i,j;
  7     scanf(""%d%d"",&n,&k);
  8     for(i=0;i<n;i++)
  9         scanf(""%d"",&a[i]);
 10     for(i=0;i<n;i++)
 11     {
 12         int max_pos=i;
 13         for(j=i;j<n;j++)
 14         {
 15             if(a[j]>a[max_pos])
 16             {
 17                 maxpos=j;
 18             }
 19         }
 20         int temp=a[max_pos];
 21         a[max_pos]=a[i];
 22         a[i]=temp;
 23     }
 24     printf(""%d"",a[k-1]);
 25     
 26    //Fill this area with your code.
 27     
 28     return 0;
 29 }",ID,NoDef,0
prog31690,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int n,t[100000],i,alice=0,bob=0,sum=0;
  5 	scanf(""%d"",&n);
  6 	for(i=0;i<n;i++){
  7 	    scanf(""%d"",&t[i]);
  8 	    sum=sum+t[i];
  9 	}
 10 	i=0;
 11 	printf(""%d "",sum);
 12 	while(){
 13 	      alice=alice+t[i];
 14 	     i++;
 15 	}
 16 	printf(""%d %d"",alice,sum-alice);
 17 	return 0;
 18 }",KeyWord,WrongUsage,8
prog52808,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int *C; int n; int count=0;
  4 void check()
  5 {
  6     int start=0,end=0; int i,j;
  7     for(i=0,j=n-1;;i++,j--)
  8     {
  9         start=
 10     }
 11 }
 12 void input()
 13 {
 14     int i;
 15     for(i=0;i<n;i++)
 16     {
 17         scanf(""%d"",C+i);
 18         count+=*(C+i);
 19     }
 20 }
 21 int main()
 22 {
 23 	scanf(""%d"",&n);
 24 	C=(int*)malloc(n*sizeof(int));
 25 	input();
 26 	check();
 27 	return 0;
 28 }",op,DataLost,5
prog08424,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int find(int n,int t[10^5])
  4 {
  5     int i=0,j=0,k=1,p=n,ali=0,bob=0;
  6     while(ali+bob!=n)
  7     {
  8     if(i==t[k])
  9     {
 10     ali++;
 11     i=0;
 12     k++;
 13     }
 14     if(ali+bob==n)
 15     break;
 16     if(j==t[p])
 17     {
 18     bob++;
 19     j=0;
 20     p--;
 21     }
 22     if(ali+bob==n)
 23     break;
 24     i++;
 25     j++;
 26     }
 27   return ali;
 28 }
 29 int main() {
 30 	int n,t[10^5],i;
 31 	scanf(""%d"",&n);
 32 	for(i=1;i<=n;i++)
 33 	{
 34 	scanf(""%d"",&t[i]);
 35 	}
 36 	find(n,t);
 37 	printf(""%d %d"",ali,n-ali);
 38 	return 0;
 39 }",ID,NoDef,0
prog44182,"  1 #include <stdio.h>
  2     void f(int a[][3])
  3     {
  4         a[0][1] = 3;
  5         int i = 0, j = 0;
  6         for (i = 0;i < 2; i++)
  7         for (j = 0;j < 3; j++)
  8         printf(""%d"", a[i][j]);
  9     }
 10     int main()
 11     {
 12         int a[2][3] = {0,,,,,};
 13         f(a);
 14         return 0;
 15     }",Not,Include,2
prog16801,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int i,n,k,j;
  5 	scanf(""%d"",%n);
  6 	int a[n];
  7 	for(i=0;i<n;i++)
  8 	    scanf(""%d"",&a[i]);
  9 	k=0;
 10 	j=0;
 11 	for(i=0;i<n;i++)
 12 	{
 13 	    k=k+a[i];
 14 	    j=j+a[n-1-i];
 15 	    if(k>=j)
 16 	        break;
 17 	}
 18 	printf(""%d %d"",i,n-i);
 19 	return 0;
 20 }",APIcall,WrongUsage,7
prog17601,"  1 #include <stdio.h>
  2 #include <stdlib.h>
  3 int main() {
  4 	int n, *t,*a,*b,s=0;
  5 	scanf(""%d"",&n);
  6 	t = (int*)malloc(n*sizeof(int));
  7 	a = (int*)calloc(n,sizeof(int));
  8 	b = (int*)calloc(n,sizeof(int));
  9 	int i;
 10 	for(i=0;i<n;i++){
 11 	    scanf(""%d"",&t[i]);
 12 	}
 13 	for(i=0;i<n;i++){
 14 	    s=s+t[i];
 15 	}
 16 	for(i=0;i<n;i++){
 17 	    if (a[i]=>b[i])
 18 	    {
 19 	        a[i+1]=a[i]+t[i];
 20 	    }
 21 	}
 22 	return 0;
 23 }",op,WrongUsage,9
